CustomerID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
463455.9588,Female,Yes,76,Yes,Artist,0,Average,2,Cat_6
463458.7485,Male,Yes,29,Yes,Artist,1,Low,4,Cat_6
463461.5382,Male,Yes,46,Yes,Artist,1,Low,3,Cat_6
463464.3279,Female,Yes,58,Yes,Artist,0,Average,4,Cat_6
463467.1176,Female,No,46,Yes,Artist,1,Low,1,Cat_6
463469.9074,Female,Yes,74,No,Lawyer,0,High,2,Cat_6
463472.6971,Male,Yes,53,Yes,Executive,1,High,3,Cat_6
463475.4868,Male,Yes,63,Yes,Artist,1,Low,1,Cat_6
463478.2765,Female,Yes,49,Yes,Artist,1,Average,3,Cat_6
463481.0662,Male,No,25,Yes,Entertainment,5,Low,2,Cat_3
463483.8559,Male,No,46,No,Engineer,1,Low,3,Cat_4
463486.6456,Female,No,43,Yes,Artist,7,Low,9,Cat_6
463489.4353,Female,Yes,58,Yes,Artist,1,Average,4,Cat_3
463492.225,Male,Yes,41,Yes,Executive,1,High,4,Cat_6
463495.0147,Female,No,28,No,Healthcare,1,Low,3,Cat_6
463497.8044,Male,No,26,Yes,Healthcare,0,Low,4,Cat_6
463500.5941,Male,No,29,Yes,Healthcare,9,Low,2,Cat_4
463503.3838,Male,No,33,Yes,Healthcare,0,Low,,Cat_5
463506.1735,Female,No,39,Yes,Engineer,14,Low,1,Cat_6
463508.9632,Male,Yes,51,Yes,Entertainment,0,Average,4,Cat_6
463511.7529,Male,Yes,46,Yes,Entertainment,4,High,4,Cat_2
463514.5426,Male,Yes,38,No,Executive,,High,6,Cat_6
463517.3324,Male,Yes,26,Yes,Artist,1,Average,3,Cat_6
463520.1221,Female,Yes,42,Yes,Engineer,1,Average,4,Cat_4
463522.9118,Female,Yes,43,Yes,Entertainment,5,Average,3,Cat_6
463525.7015,Male,Yes,53,Yes,Executive,1,Low,4,Cat_6
463528.4912,Male,Yes,46,Yes,Artist,,Low,4,Cat_6
463531.2809,Female,Yes,40,Yes,Artist,1,Average,3,Cat_4
463534.0706,Male,Yes,71,Yes,Artist,1,Low,2,Cat_6
463536.8603,Male,Yes,32,Yes,Marketing,13,High,4,Cat_4
463539.65,Male,No,41,Yes,Entertainment,9,Low,2,Cat_6
463542.4397,Female,No,46,Yes,Entertainment,8,Low,2,Cat_6
463545.2294,Male,Yes,40,Yes,Executive,0,High,4,Cat_6
463548.0191,Male,No,29,No,Doctor,1,Low,5,Cat_6
463550.8088,Male,Yes,25,Yes,Doctor,1,Average,2,Cat_6
463553.5985,Female,Yes,52,Yes,Marketing,0,Low,1,Cat_6
463556.3882,Male,No,30,Yes,Doctor,9,Low,5,Cat_6
463559.1779,Female,Yes,25,Yes,Healthcare,12,High,2,Cat_6
463561.9676,Male,No,32,No,Artist,9,Low,4,Cat_6
463564.7574,Female,No,33,No,Doctor,,Low,4,Cat_6
463567.5471,Female,No,49,Yes,Artist,1,Low,1,Cat_3
463570.3368,Female,No,43,Yes,Doctor,1,Low,4,Cat_2
463573.1265,Male,Yes,48,Yes,Artist,1,Low,1,Cat_2
463575.9162,Male,No,41,No,Artist,5,Low,2,Cat_6
463578.7059,Female,No,29,Yes,Healthcare,9,Low,2,Cat_6
463581.4956,Female,No,35,Yes,Artist,0,Low,2,Cat_3
463584.2853,Male,Yes,41,Yes,Artist,1,Average,2,Cat_6
463587.075,Female,Yes,47,Yes,Artist,1,Average,4,Cat_2
463589.8647,Female,Yes,53,Yes,Artist,1,Average,3,Cat_6
463592.6544,Male,,40,Yes,Artist,5,Low,1,Cat_6
463595.4441,Female,Yes,40,Yes,Artist,0,High,2,Cat_6
463598.2338,Male,Yes,46,Yes,Artist,0,Low,1,Cat_6
463601.0235,Female,No,36,Yes,Marketing,,Low,4,Cat_4
463603.8132,Female,Yes,71,Yes,Lawyer,2,Low,6,Cat_1
463606.6029,Female,Yes,30,No,Engineer,5,Average,2,Cat_4
463609.3926,Female,Yes,40,No,Engineer,1,Average,4,Cat_4
463612.1824,Male,Yes,43,No,Entertainment,0,Average,5,Cat_4
463614.9721,Male,Yes,40,Yes,Entertainment,3,Average,3,Cat_4
463617.7618,Male,Yes,39,No,Entertainment,1,Average,4,Cat_4
463620.5515,Male,Yes,49,No,Executive,1,High,7,Cat_2
463623.3412,Male,Yes,51,No,Artist,0,Average,5,Cat_4
463626.1309,Female,Yes,39,No,Doctor,1,Average,9,Cat_4
463628.9206,Male,Yes,23,No,Healthcare,1,Low,5,Cat_4
463631.7103,Male,Yes,53,No,Engineer,0,Average,6,Cat_4
463634.5,Female,No,35,No,Engineer,9,Low,5,Cat_4
463637.2897,Male,No,35,No,Executive,2,Low,4,Cat_4
463640.0794,Male,Yes,30,Yes,Doctor,1,Low,9,Cat_4
463642.8691,Male,Yes,39,No,Engineer,2,Average,,Cat_4
463645.6588,Male,No,38,Yes,Artist,1,Low,3,Cat_4
463648.4485,Female,No,53,No,Marketing,0,Low,1,Cat_3
463651.2382,Female,No,36,Yes,Engineer,8,Low,1,Cat_4
463654.0279,Male,No,33,No,Engineer,0,Low,4,Cat_4
463656.8176,Female,No,40,Yes,Engineer,1,Low,1,Cat_4
463659.6074,Female,Yes,36,Yes,Artist,0,Average,4,Cat_4
463662.3971,Male,No,31,No,Doctor,1,Low,5,Cat_4
463665.1868,Male,No,31,No,Doctor,1,Low,2,Cat_4
463667.9765,Male,Yes,41,Yes,Healthcare,0,Average,4,Cat_4
463670.7662,Male,Yes,48,No,,0,Average,4,Cat_4
463673.5559,Female,Yes,38,Yes,Artist,5,Average,3,Cat_1
463676.3456,Male,Yes,49,No,Artist,1,Low,5,Cat_4
463679.1353,Male,Yes,42,Yes,Doctor,1,Low,,Cat_4
463681.925,Male,Yes,28,Yes,Executive,14,High,9,Cat_4
463684.7147,Male,Yes,51,No,Entertainment,0,High,4,Cat_4
463687.5044,Male,Yes,41,No,Artist,1,Average,2,Cat_4
463690.2941,Female,Yes,57,No,Engineer,0,Average,6,Cat_4
463693.0838,Male,Yes,67,Yes,Artist,0,Low,1,Cat_4
463695.8735,Male,Yes,29,No,Executive,3,Average,5,Cat_4
463698.6632,Female,Yes,46,,Marketing,,Low,1,Cat_4
463701.4529,Male,Yes,49,Yes,Artist,0,High,2,Cat_6
463704.2426,Female,No,28,No,Engineer,6,Low,3,Cat_4
463707.0324,Female,Yes,48,No,Engineer,1,Average,4,Cat_4
463709.8221,Female,Yes,51,No,Engineer,5,Average,4,Cat_4
463712.6118,Female,Yes,48,No,Engineer,5,Average,6,Cat_4
463715.4015,Female,Yes,48,No,Engineer,5,Average,5,Cat_4
463718.1912,Female,,52,No,Engineer,9,Average,4,Cat_4
463720.9809,Female,Yes,39,No,Engineer,8,Average,4,Cat_4
463723.7706,Female,Yes,50,No,Engineer,7,Average,5,Cat_4
463726.5603,Female,No,33,No,Engineer,1,Low,9,Cat_4
463729.35,Female,No,35,Yes,Artist,,Low,1,Cat_4
463732.1397,Male,Yes,30,No,Marketing,2,High,5,Cat_4
463734.9294,Female,Yes,46,No,Engineer,8,Average,,Cat_4
463737.7191,Male,No,36,No,Marketing,0,Low,4,Cat_4
463740.5088,Male,No,43,No,Entertainment,0,Low,1,Cat_4
463743.2985,Male,Yes,26,No,Entertainment,1,Low,1,Cat_4
463746.0882,Male,Yes,33,No,Executive,0,Low,2,Cat_4
463748.8779,Male,Yes,50,,Entertainment,,Average,5,Cat_4
463751.6676,Female,Yes,49,Yes,Engineer,1,High,5,Cat_4
463754.4574,Male,Yes,48,Yes,Engineer,6,Average,5,Cat_6
463757.2471,Male,No,31,Yes,Artist,5,Low,1,Cat_4
463760.0368,Female,Yes,38,No,Engineer,,Average,2,Cat_4
463762.8265,Female,No,21,No,Healthcare,5,Low,1,Cat_4
463765.6162,Female,Yes,50,No,Entertainment,8,Average,5,Cat_4
463768.4059,Male,No,23,No,Healthcare,9,Low,6,Cat_4
463771.1956,Female,Yes,21,No,Healthcare,0,Low,2,Cat_4
463773.9853,Male,Yes,71,No,Lawyer,1,Low,,Cat_4
463776.775,Male,No,20,No,Healthcare,0,Low,6,Cat_4
463779.5647,Female,,32,No,Engineer,7,High,5,Cat_4
463782.3544,Male,Yes,29,No,Engineer,0,Average,3,Cat_4
463785.1441,Male,Yes,42,Yes,Artist,0,Average,4,Cat_4
463787.9338,Male,No,20,No,Doctor,0,Low,6,Cat_4
463790.7235,Male,Yes,36,No,Executive,1,Low,6,Cat_4
463793.5132,Female,Yes,42,No,Engineer,0,High,6,Cat_4
463796.3029,Male,No,18,No,Healthcare,7,Low,4,Cat_4
463799.0926,Male,No,25,No,Homemaker,,Low,2,Cat_4
463801.8824,Female,No,30,No,Engineer,10,Low,8,Cat_4
463804.6721,Female,No,28,No,Homemaker,9,Low,9,Cat_4
463807.4618,Male,Yes,42,Yes,Entertainment,7,Low,6,Cat_4
463810.2515,Male,Yes,38,Yes,Artist,1,Low,4,Cat_4
463813.0412,Male,Yes,42,Yes,Artist,1,Average,2,Cat_4
463815.8309,Female,Yes,52,No,Engineer,,Average,5,Cat_4
463818.6206,Female,Yes,29,Yes,Doctor,0,Average,2,Cat_4
463821.4103,Male,Yes,40,Yes,Artist,1,Low,2,Cat_4
463824.2,Female,No,38,No,Engineer,1,Low,2,Cat_4
463826.9897,Male,Yes,37,Yes,Engineer,1,Average,4,Cat_4
463829.7794,Female,Yes,65,No,Lawyer,1,Low,1,Cat_4
463832.5691,Male,,81,No,Executive,,High,2,Cat_4
463835.3588,Male,,59,Yes,Engineer,0,Average,2,Cat_4
463838.1485,Female,Yes,47,Yes,Artist,1,Average,5,Cat_4
463840.9382,Male,Yes,57,Yes,Artist,0,Average,3,Cat_4
463843.7279,Male,Yes,39,Yes,Executive,,High,4,Cat_4
463846.5176,Female,,32,,Doctor,8,High,2,Cat_4
463849.3074,Male,Yes,37,Yes,Artist,9,Low,1,Cat_4
463852.0971,Male,No,39,Yes,Artist,4,Low,1,Cat_4
463854.8868,Male,Yes,39,No,Doctor,1,Average,5,Cat_4
463857.6765,Male,,60,No,Executive,7,Average,2,Cat_4
463860.4662,Female,Yes,70,Yes,Artist,1,Average,2,Cat_4
463863.2559,Male,Yes,51,Yes,Executive,9,Low,1,Cat_4
463866.0456,Male,Yes,48,No,Artist,1,Low,3,Cat_4
463868.8353,Male,No,43,No,Entertainment,0,Low,1,Cat_4
463871.625,Female,Yes,29,No,Engineer,1,Low,2,Cat_4
463874.4147,Female,Yes,43,Yes,Entertainment,0,Low,2,Cat_4
463877.2044,Male,No,25,No,Doctor,5,Low,1,Cat_4
463879.9941,Female,Yes,75,No,Lawyer,0,Low,1,Cat_4
463882.7838,Female,No,22,No,Healthcare,0,Low,5,Cat_4
463885.5735,Male,Yes,86,No,Marketing,1,Low,1,Cat_4
463888.3632,Female,Yes,50,Yes,Entertainment,1,Low,2,Cat_4
463891.1529,Male,Yes,73,No,Lawyer,1,High,9,Cat_4
463893.9426,Male,No,87,,Lawyer,1,Low,2,Cat_4
463896.7324,Male,Yes,49,Yes,Artist,0,Average,4,Cat_6
463899.5221,Male,Yes,46,Yes,Executive,1,High,5,Cat_6
463902.3118,Male,Yes,73,No,Executive,0,High,2,Cat_6
463905.1015,Female,Yes,87,Yes,Lawyer,1,High,2,Cat_6
463907.8912,Male,Yes,53,No,Executive,2,High,4,Cat_4
463910.6809,Male,Yes,84,Yes,Lawyer,1,High,2,Cat_6
463913.4706,Male,Yes,47,Yes,Executive,3,High,3,Cat_6
463916.2603,Male,Yes,59,No,Executive,1,High,4,Cat_6
463919.05,Male,Yes,82,No,Lawyer,1,Low,1,Cat_6
463921.8397,Female,Yes,71,Yes,Lawyer,0,High,2,Cat_6
463924.6294,Male,Yes,39,Yes,Artist,9,Average,2,Cat_2
463927.4191,Female,No,25,No,Doctor,0,Low,2,Cat_6
463930.2088,Male,Yes,67,Yes,Executive,1,High,2,Cat_6
463932.9985,Female,Yes,83,Yes,Lawyer,13,High,2,Cat_6
463935.7882,Male,Yes,49,No,Executive,0,High,4,Cat_6
463938.5779,Female,Yes,87,No,Lawyer,0,High,2,Cat_6
463941.3676,Male,Yes,69,No,Lawyer,1,Average,2,Cat_6
463944.1574,Male,Yes,40,Yes,Entertainment,9,Average,2,Cat_6
463946.9471,Male,Yes,87,Yes,Lawyer,1,High,2,Cat_6
463949.7368,Male,Yes,68,Yes,Healthcare,0,Average,3,Cat_6
463952.5265,Female,Yes,43,Yes,Artist,,Average,2,Cat_6
463955.3162,Male,Yes,67,Yes,Artist,0,High,5,Cat_6
463958.1059,Male,Yes,80,Yes,Lawyer,1,Low,1,Cat_6
463960.8956,Male,Yes,65,Yes,Lawyer,1,Low,1,Cat_3
463963.6853,Male,No,29,Yes,Doctor,0,Low,4,Cat_6
463966.475,Male,Yes,60,Yes,Entertainment,,Average,3,Cat_6
463969.2647,Male,Yes,72,Yes,Executive,1,High,2,Cat_6
463972.0544,Male,Yes,57,Yes,Doctor,0,Low,1,Cat_6
463974.8441,Male,Yes,47,Yes,Executive,1,High,4,Cat_6
463977.6338,Male,Yes,39,No,Entertainment,1,Average,2,Cat_6
463980.4235,Male,Yes,62,Yes,Artist,0,High,2,Cat_6
463983.2132,Female,Yes,81,Yes,Lawyer,1,Low,1,Cat_6
463986.0029,Male,Yes,65,No,Executive,8,Average,2,Cat_6
463988.7926,Male,No,47,No,Lawyer,,Low,2,Cat_6
463991.5824,Female,Yes,40,Yes,Artist,8,Average,2,Cat_6
463994.3721,Female,Yes,86,No,Lawyer,0,High,2,Cat_6
463997.1618,Male,Yes,67,Yes,Lawyer,0,High,2,Cat_4
463999.9515,Female,Yes,45,Yes,Artist,0,Average,5,Cat_6
464002.7412,Female,No,27,Yes,Healthcare,1,Low,4,Cat_6
464005.5309,Female,No,32,Yes,Artist,7,Low,1,Cat_3
464008.3206,Female,Yes,41,Yes,Artist,3,Average,2,Cat_6
464011.1103,Female,Yes,27,Yes,Healthcare,6,Average,2,Cat_6
464013.9,Female,Yes,58,No,Artist,0,Average,3,Cat_6
464016.6897,Female,Yes,61,Yes,Entertainment,1,Average,5,Cat_6
464019.4794,Male,Yes,52,Yes,Artist,0,Average,2,Cat_6
464022.2691,Male,No,25,Yes,Doctor,8,Low,1,Cat_6
464025.0588,Male,No,33,Yes,Healthcare,2,Low,3,Cat_6
464027.8485,Male,No,31,No,Artist,0,Low,,
464030.6382,Male,No,37,Yes,Entertainment,1,Low,1,Cat_6
464033.4279,Male,Yes,38,Yes,Artist,1,Average,2,Cat_6
464036.2176,Male,Yes,81,Yes,Lawyer,0,Low,1,Cat_6
464039.0074,Male,Yes,61,Yes,Executive,0,High,3,Cat_6
464041.7971,Male,No,20,No,Healthcare,0,Low,3,Cat_6
464044.5868,Female,Yes,48,Yes,Artist,8,High,4,Cat_6
464047.3765,Female,Yes,43,Yes,Artist,8,Average,2,Cat_6
464050.1662,Female,No,22,No,Homemaker,0,Low,4,Cat_6
464052.9559,Female,Yes,63,Yes,Artist,1,Average,4,Cat_6
464055.7456,Female,No,25,Yes,Healthcare,8,Low,1,Cat_4
464058.5353,Female,No,73,Yes,Lawyer,1,Low,1,Cat_6
464061.325,Female,Yes,43,No,Artist,4,Average,4,Cat_1
464064.1147,Female,Yes,39,No,Doctor,1,Average,4,Cat_4
464066.9044,Female,Yes,49,Yes,Artist,0,Average,4,Cat_6
464069.6941,Female,Yes,83,Yes,Lawyer,1,High,2,Cat_6
464072.4838,Male,No,22,No,Healthcare,9,Low,6,Cat_2
464075.2735,Female,No,31,Yes,Artist,2,Low,2,Cat_4
464078.0632,Female,Yes,60,Yes,Artist,1,High,4,Cat_6
464080.8529,Male,Yes,42,Yes,Entertainment,1,Average,4,Cat_3
464083.6426,Male,No,25,No,Entertainment,7,Low,4,Cat_6
464086.4324,Male,No,29,Yes,Healthcare,3,Low,3,Cat_6
464089.2221,Male,Yes,29,Yes,Healthcare,1,Low,2,Cat_6
464092.0118,Male,Yes,39,Yes,Entertainment,2,Average,2,Cat_6
464094.8015,Male,Yes,33,No,Engineer,14,Low,1,Cat_6
464097.5912,Male,Yes,35,Yes,Executive,9,High,4,Cat_6
464100.3809,Male,Yes,38,No,Entertainment,2,Low,3,Cat_6
464103.1706,Male,Yes,59,Yes,Artist,1,High,2,Cat_6
464105.9603,Male,Yes,67,No,Artist,1,Average,2,Cat_6
464108.75,Male,Yes,45,Yes,Artist,1,Low,1,Cat_6
464111.5397,Male,Yes,70,Yes,Lawyer,,High,2,Cat_6
464114.3294,Male,No,19,No,Healthcare,5,Low,4,Cat_3
464117.1191,Female,No,23,No,Healthcare,0,Low,4,Cat_6
464119.9088,Male,No,22,No,Healthcare,1,Low,4,Cat_7
464122.6985,Female,No,23,Yes,Healthcare,1,Low,4,Cat_1
464125.4882,Male,Yes,80,No,Executive,0,Low,1,Cat_6
464128.2779,Male,Yes,40,No,Engineer,14,Average,5,Cat_4
464131.0676,Male,No,36,Yes,Artist,0,Low,1,Cat_4
464133.8574,Female,Yes,31,No,Engineer,8,Low,4,Cat_6
464136.6471,Female,Yes,20,No,Engineer,1,Low,2,Cat_4
464139.4368,Male,Yes,31,Yes,Executive,1,High,2,Cat_6
464142.2265,Male,Yes,50,Yes,Executive,0,High,5,Cat_6
464145.0162,Male,Yes,67,No,Lawyer,0,Low,2,Cat_6
464147.8059,Female,,43,Yes,Doctor,9,Average,1,Cat_6
464150.5956,Female,Yes,85,Yes,Lawyer,5,High,3,Cat_6
464153.3853,Female,Yes,65,Yes,Artist,1,Average,3,Cat_2
464156.175,Male,Yes,71,No,Executive,1,Average,4,Cat_2
464158.9647,Female,No,20,No,Healthcare,1,Low,6,Cat_4
464161.7544,Male,No,20,No,Healthcare,0,Low,5,Cat_6
464164.5441,Male,Yes,87,Yes,Artist,,Low,1,Cat_6
464167.3338,Female,Yes,37,Yes,Artist,4,Low,2,Cat_7
464170.1235,Male,Yes,59,No,Entertainment,1,Average,2,Cat_7
464172.9132,Female,No,29,Yes,Artist,3,Low,4,Cat_2
464175.7029,Male,Yes,85,Yes,Executive,0,High,2,Cat_6
464178.4926,Female,Yes,72,Yes,Lawyer,1,High,2,Cat_6
464181.2824,Female,No,42,Yes,Artist,0,Low,,Cat_6
464184.0721,Female,Yes,45,Yes,Artist,9,Average,2,Cat_6
464186.8618,Male,Yes,59,Yes,Entertainment,1,Average,4,Cat_6
464189.6515,Male,No,19,No,Doctor,0,Low,5,Cat_2
464192.4412,Female,Yes,47,Yes,Artist,0,Average,3,Cat_6
464195.2309,Female,Yes,73,Yes,Artist,0,High,2,Cat_6
464198.0206,Female,Yes,42,No,Artist,1,Low,1,Cat_6
464200.8103,Female,No,37,Yes,Doctor,7,Low,5,Cat_2
464203.6,Female,No,38,Yes,Artist,8,Low,1,Cat_6
464206.3897,Female,No,41,Yes,Artist,1,Low,1,Cat_6
464209.1794,Female,No,40,Yes,Entertainment,0,Low,1,Cat_6
464211.9691,Female,Yes,30,Yes,Entertainment,0,Low,4,Cat_6
464214.7588,Male,Yes,56,Yes,Artist,0,High,2,Cat_6
464217.5485,Female,Yes,65,Yes,Lawyer,1,High,2,Cat_6
464220.3382,Male,Yes,35,Yes,Artist,5,Average,2,Cat_6
464223.1279,Female,Yes,37,No,Engineer,0,Average,5,Cat_4
464225.9176,Male,No,36,Yes,Entertainment,0,Low,1,Cat_4
464228.7074,Female,,26,Yes,Homemaker,1,High,4,Cat_2
464231.4971,Male,No,25,No,Executive,,Low,4,Cat_6
464234.2868,Male,No,30,No,Healthcare,0,Low,4,Cat_5
464237.0765,Male,Yes,37,Yes,Entertainment,,Average,2,Cat_4
464239.8662,Male,No,30,No,Artist,0,Low,3,Cat_6
464242.6559,Male,Yes,46,Yes,Entertainment,1,Average,4,Cat_7
464245.4456,Female,No,38,Yes,Engineer,1,Low,1,Cat_4
464248.2353,Female,No,40,Yes,Artist,,Low,1,Cat_2
464251.025,Female,No,31,Yes,Artist,5,Low,1,Cat_6
464253.8147,Male,Yes,45,Yes,Executive,4,High,5,Cat_6
464256.6044,Male,Yes,55,No,Engineer,1,Low,5,Cat_6
464259.3941,Female,Yes,51,Yes,Engineer,2,Low,1,Cat_4
464262.1838,Female,No,29,Yes,Homemaker,5,Low,7,Cat_6
464264.9735,Female,Yes,74,Yes,Artist,1,High,2,Cat_6
464267.7632,Male,Yes,69,No,Entertainment,1,Average,3,Cat_6
464270.5529,Female,No,28,No,Doctor,,Low,5,Cat_2
464273.3426,Male,Yes,41,Yes,Executive,0,Average,,Cat_4
464276.1324,Male,,29,No,Healthcare,1,Low,3,Cat_6
464278.9221,Male,Yes,39,Yes,Artist,0,Low,1,Cat_6
464281.7118,Female,Yes,74,No,Entertainment,,High,3,Cat_6
464284.5015,Female,No,59,Yes,Artist,4,Low,1,Cat_6
464287.2912,Male,No,27,No,Healthcare,1,Low,3,Cat_2
464290.0809,Male,No,33,No,Artist,0,Low,1,Cat_4
464292.8706,Male,No,31,No,Entertainment,9,Low,2,Cat_2
464295.6603,Male,Yes,46,No,Artist,0,Average,3,Cat_6
464298.45,Female,Yes,63,Yes,Artist,0,Low,2,Cat_6
464301.2397,Male,No,22,No,Healthcare,1,Low,4,Cat_6
464304.0294,Female,No,53,Yes,Engineer,1,Low,5,Cat_6
464306.8191,Male,Yes,59,No,Entertainment,1,Low,1,Cat_2
464309.6088,Male,Yes,84,Yes,Lawyer,,Low,2,Cat_2
464312.3985,Male,Yes,63,Yes,Artist,1,Average,4,Cat_6
464315.1882,Male,Yes,35,Yes,Artist,8,Low,1,Cat_6
464317.9779,Male,No,21,No,Healthcare,1,Low,4,Cat_6
464320.7676,Male,Yes,67,No,Lawyer,0,High,2,Cat_6
464323.5574,Female,Yes,41,Yes,Artist,1,Average,3,Cat_4
464326.3471,Female,No,27,Yes,Artist,0,Low,8,Cat_2
464329.1368,Female,Yes,53,Yes,Artist,1,Average,2,Cat_7
464331.9265,Female,No,33,Yes,Healthcare,4,Low,8,Cat_5
464334.7162,Female,No,32,No,Doctor,0,Low,4,Cat_6
464337.5059,Male,Yes,59,No,,5,High,2,Cat_6
464340.2956,Female,Yes,50,Yes,Artist,1,High,5,Cat_6
464343.0853,Female,Yes,50,Yes,Artist,1,Average,4,Cat_7
464345.875,Female,Yes,41,Yes,Healthcare,1,Average,2,Cat_3
464348.6647,Female,Yes,71,,Lawyer,1,Low,1,Cat_6
464351.4544,Female,No,33,Yes,Healthcare,1,Low,6,Cat_3
464354.2441,Female,Yes,46,Yes,Artist,,Average,2,Cat_3
464357.0338,Female,No,78,Yes,Lawyer,1,Low,3,Cat_6
464359.8235,Female,Yes,69,No,Lawyer,,High,2,Cat_4
464362.6132,Female,No,40,Yes,Healthcare,8,Low,1,Cat_7
464365.4029,Male,Yes,43,Yes,Executive,2,High,3,Cat_6
464368.1926,Male,Yes,36,Yes,Artist,0,High,3,Cat_6
464370.9824,Male,Yes,35,Yes,Entertainment,1,Average,2,Cat_2
464373.7721,Male,No,30,No,Healthcare,0,Low,4,Cat_3
464376.5618,Male,Yes,47,No,Entertainment,3,Average,2,Cat_6
464379.3515,Male,Yes,69,No,Artist,0,Low,1,Cat_6
464382.1412,Male,Yes,41,Yes,Entertainment,,Low,5,Cat_3
464384.9309,Male,Yes,33,No,Executive,4,Low,6,Cat_3
464387.7206,Male,No,27,Yes,Healthcare,6,Low,5,Cat_2
464390.5103,Male,Yes,38,Yes,Engineer,6,Low,2,Cat_3
464393.3,Male,Yes,35,Yes,Artist,,Average,4,Cat_3
464396.0897,Male,Yes,27,Yes,Artist,10,Low,2,Cat_3
464398.8794,Female,Yes,51,Yes,Homemaker,9,Low,,Cat_3
464401.6691,Female,Yes,52,Yes,Engineer,4,Low,1,Cat_3
464404.4588,Male,No,53,Yes,Doctor,0,Low,1,Cat_6
464407.2485,Male,Yes,43,Yes,Artist,8,Average,2,Cat_6
464410.0382,Male,Yes,42,Yes,Doctor,8,Low,2,Cat_6
464412.8279,Male,No,36,Yes,Doctor,9,Low,1,Cat_6
464415.6176,Male,No,36,Yes,Artist,14,Low,2,Cat_6
464418.4074,Female,No,40,Yes,Healthcare,1,Low,1,Cat_6
464421.1971,Male,Yes,47,Yes,Entertainment,2,Average,3,Cat_6
464423.9868,Male,No,30,No,Doctor,1,Low,2,Cat_4
464426.7765,Female,Yes,53,Yes,Artist,,Low,,Cat_3
464429.5662,Male,Yes,45,Yes,Artist,5,Average,2,Cat_6
464432.3559,Male,No,33,Yes,Healthcare,0,Low,5,Cat_6
464435.1456,Female,No,40,Yes,Artist,8,Low,2,Cat_6
464437.9353,Female,Yes,36,Yes,Marketing,5,Low,1,Cat_6
464440.725,Male,No,32,No,Engineer,0,Low,4,Cat_6
464443.5147,Female,Yes,51,Yes,Artist,0,Low,2,Cat_6
464446.3044,Female,No,49,Yes,Artist,0,Low,1,Cat_6
464449.0941,Male,Yes,81,No,Lawyer,1,Low,,Cat_6
464451.8838,Male,Yes,72,Yes,Artist,1,Average,4,Cat_6
464454.6735,Female,No,70,Yes,Artist,0,Low,2,Cat_6
464457.4632,Male,No,21,No,Healthcare,0,Low,3,Cat_2
464460.2529,Male,No,21,No,Healthcare,1,Low,5,Cat_4
464463.0426,Female,Yes,41,No,Entertainment,4,Average,4,Cat_4
464465.8324,Female,No,49,No,Engineer,12,Low,1,Cat_4
464468.6221,Female,No,51,No,Entertainment,0,Low,1,Cat_4
464471.4118,Male,Yes,28,No,Healthcare,0,Average,5,Cat_4
464474.2015,Male,No,37,Yes,Healthcare,5,Low,2,Cat_3
464476.9912,Female,Yes,63,,Artist,1,Average,3,Cat_3
464479.7809,Male,No,19,No,Healthcare,8,Low,4,Cat_3
464482.5706,Female,No,32,No,Healthcare,,Low,3,Cat_4
464485.3603,Female,Yes,51,No,Artist,6,Low,1,Cat_6
464488.15,Male,Yes,26,No,Entertainment,3,Low,2,Cat_4
464490.9397,Male,Yes,61,No,Artist,0,Low,1,Cat_6
464493.7294,Female,Yes,51,Yes,Artist,0,Average,4,Cat_6
464496.5191,Female,Yes,45,Yes,Artist,0,Average,3,Cat_6
464499.3088,Male,Yes,29,Yes,Entertainment,1,High,2,Cat_3
464502.0985,Male,Yes,47,No,,0,Low,5,Cat_3
464504.8882,Male,No,25,Yes,Doctor,1,Low,2,Cat_3
464507.6779,Male,No,40,No,Marketing,0,Low,5,Cat_4
464510.4676,Male,No,45,Yes,,1,Low,1,Cat_4
464513.2574,Male,Yes,32,Yes,Entertainment,1,Average,2,Cat_4
464516.0471,Male,Yes,38,Yes,Artist,0,Low,3,Cat_1
464518.8368,Female,No,38,Yes,Artist,8,Low,2,Cat_3
464521.6265,Female,Yes,48,Yes,Engineer,7,Low,3,Cat_3
464524.4162,Female,No,71,Yes,Doctor,0,Low,1,Cat_6
464527.2059,Female,Yes,46,Yes,Artist,3,Low,3,Cat_6
464529.9956,Female,Yes,46,Yes,Artist,9,Low,2,Cat_6
464532.7853,Female,Yes,49,Yes,Artist,7,Low,2,Cat_6
464535.575,Male,Yes,43,No,Entertainment,0,Low,3,Cat_4
464538.3647,Female,No,38,Yes,Artist,6,Low,4,Cat_4
464541.1544,Male,No,25,Yes,Healthcare,8,Low,4,Cat_6
464543.9441,Female,Yes,46,Yes,Engineer,0,Low,4,Cat_1
464546.7338,Female,No,28,Yes,Engineer,9,Low,3,Cat_6
464549.5235,Female,No,41,Yes,Entertainment,5,Low,4,Cat_6
464552.3132,Female,No,32,Yes,Artist,9,Low,5,Cat_6
464555.1029,Female,No,21,No,Healthcare,0,Low,4,Cat_3
464557.8926,Male,No,22,No,Healthcare,1,Low,6,Cat_4
464560.6824,Male,No,27,No,Healthcare,0,Low,5,Cat_4
464563.4721,Male,Yes,40,Yes,Artist,0,Average,2,Cat_2
